Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-09-17 00:00:00-04:00,10.468984368484046,10.478562579251186,10.162481623935564,10.205583572387695,61609600,0.0,0.0
1997-09-18 00:00:00-04:00,10.286995570465837,10.354043027629023,10.071485886727029,10.133744239807129,61077600,0.0,0.0
1997-09-19 00:00:00-04:00,10.133743529511555,10.363620509387054,10.11458711452193,10.358831405639648,77435200,0.0,0.0
1997-09-22 00:00:00-04:00,10.344464265847508,10.411511719422446,10.205580254870853,10.215158462524414,43251200,0.0,0.0
1997-09-23 00:00:00-04:00,10.234314993738687,10.382777214050293,10.200791266571551,10.382777214050293,39946400,0.0,0.0
1997-09-24 00:00:00-04:00,10.392354669971475,10.425878394713319,10.124164872036728,10.148110389709473,60040000,0.0,0.0
1997-09-25 00:00:00-04:00,10.181639178324554,10.2774212966531,10.119380801410998,10.1720609664917,39272000,0.0,0.0
1997-09-26 00:00:00-04:00,10.239101364328802,10.248679569533973,10.08585008104605,10.219944953918457,36652000,0.0,0.0
1997-09-29 00:00:00-04:00,10.229522889431525,10.325304938958038,10.181631864668269,10.306148529052734,27505600,0.0,0.0
1997-09-30 00:00:00-04:00,10.301365073018893,10.401936280147389,10.133746394471398,10.138535499572754,43892800,0.0,0.0
1997-10-01 00:00:00-04:00,10.15290327098857,10.3061546411167,10.066699375291497,10.25826358795166,61466400,0.0,0.0
1997-10-02 00:00:00-04:00,10.248685520839825,10.315732996209805,10.172059834702704,10.205583572387695,28831200,0.0,0.0
1997-10-03 00:00:00-04:00,10.339676856994629,10.44024805384358,10.219949241698258,10.339676856994629,60284800,0.0,0.0
1997-10-06 00:00:00-04:00,10.41151417371413,10.440248803448391,10.286997444865662,10.354044914245605,41776800,0.0,0.0
1997-10-07 00:00:00-04:00,10.344466674246014,10.550398186742578,10.31573204459533,10.464194297790527,54548800,0.0,0.0
1997-10-08 00:00:00-04:00,10.468983515561057,10.655758610303453,10.440248885600687,10.650969505310059,71196800,0.0,0.0
1997-10-09 00:00:00-04:00,10.612655468047121,10.698859348202738,10.583920841328583,10.64617919921875,34672800,0.0,0.0
1997-10-10 00:00:00-04:00,10.598285120048804,10.631808841621483,10.440244718349025,10.45940113067627,24893600,0.0,0.0
1997-10-13 00:00:00-04:00,10.497717820748115,10.564765288581361,10.464194086831492,10.478561401367188,19051200,0.0,0.0
1997-10-14 00:00:00-04:00,10.507294825347635,10.526451242531497,10.373199905060611,10.473771095275879,33361600,0.0,0.0
1997-10-15 00:00:00-04:00,10.401933670043945,10.421090085642554,10.334886215448819,10.401933670043945,45003200,0.0,0.0
1997-10-16 00:00:00-04:00,10.430668596514742,10.468981428825174,10.133744146108905,10.260655403137207,47327200,0.0,0.0
1997-10-17 00:00:00-04:00,10.200791696970313,10.315730194964345,9.990071117314589,10.133744239807129,87720000,0.0,0.0
1997-10-20 00:00:00-04:00,10.191213070278904,10.363620810189637,9.76977192827489,10.16247844696045,154052800,0.0,0.0
1997-10-21 00:00:00-04:00,10.430668730167705,10.668926659151104,10.36841037686551,10.612654685974121,115682400,0.0,0.0
1997-10-22 00:00:00-04:00,10.603080643206244,10.612658855169393,10.373203556090662,10.397149085998535,55775200,0.0,0.0
1997-10-23 00:00:00-04:00,10.114587880499352,10.516872625746485,10.114587880499352,10.392355918884277,66413600,0.0,0.0
1997-10-24 00:00:00-04:00,10.488136996853054,10.516871618762242,10.210368985064251,10.373198509216309,70030400,0.0,0.0
1997-10-27 00:00:00-05:00,10.334885551904037,10.44024583093179,9.855975192686982,9.875131607055664,96795200,0.0,0.0
1997-10-28 00:00:00-05:00,10.133741107071911,10.344461621585692,9.463266742709875,10.219944953918457,160057600,0.0,0.0
1997-10-29 00:00:00-05:00,10.248682027559909,10.34925320633503,9.970914009990528,10.028383255004883,85532800,0.0,0.0
1997-10-30 00:00:00-05:00,9.923022601069235,10.066695708227574,9.846396943918121,9.855975151062012,72097600,0.0,0.0
1997-10-31 00:00:00-05:00,10.0379627594581,10.076275594417865,9.932602463318752,9.961337089538574,46808800,0.0,0.0
1997-11-03 00:00:00-05:00,10.085848343450113,10.286990618105813,10.06190283456253,10.277412414550781,67714400,0.0,0.0
1997-11-04 00:00:00-05:00,10.267837567036379,10.339674117178891,10.205579223579536,10.286993980407715,49134400,0.0,0.0
1997-11-05 00:00:00-05:00,10.306149555468705,10.315727761375275,10.152898260963594,10.234313011169434,42512800,0.0,0.0
1997-11-06 00:00:00-05:00,10.210369153435739,10.229525568357756,10.09543066390363,10.119376182556152,40266400,0.0,0.0
1997-11-07 00:00:00-05:00,9.966124781973289,10.11458699640922,9.951757470898844,10.081063270568848,63628800,0.0,0.0
1997-11-10 00:00:00-05:00,10.085852627106371,10.152900080467953,9.942179512760127,9.975703239440918,36764800,0.0,0.0
1997-11-11 00:00:00-05:00,9.99485853551107,10.071484187915564,9.913443779831297,10.009225845336914,37013600,0.0,0.0
1997-11-12 00:00:00-05:00,9.97091493205166,10.037962390768627,9.884711056558418,9.899078369140625,45784000,0.0,0.0
1997-11-13 00:00:00-05:00,9.966124781973289,10.085852374260329,9.899077330292545,10.081063270568848,60094400,0.0,0.0
1997-11-14 00:00:00-05:00,10.08585265920132,10.258260396965445,10.066696243894196,10.215158462524414,46663200,0.0,0.0
1997-11-17 00:00:00-05:00,10.306151926572726,10.406723111729802,10.224737157636046,10.33488655090332,60094400,0.0,0.0
1997-11-18 00:00:00-05:00,10.339675994951333,10.382777932864515,10.248683014912391,10.267839431762695,36683200,0.0,0.0
1997-11-19 00:00:00-05:00,10.239099545812012,10.354037987860416,10.219943138803943,10.349248886108398,31720800,0.0,0.0
1997-11-20 00:00:00-05:00,10.363626201403196,10.507299392735034,10.334891563136829,10.488142967224121,53680800,0.0,0.0
1997-11-21 00:00:00-05:00,10.559973965313688,10.57434127683112,10.449824577013363,10.564763069152832,68220800,0.0,0.0
1997-11-24 00:00:00-05:00,10.507293914956799,10.583919577053113,10.382777214050293,10.382777214050293,39084000,0.0,0.0
1997-11-25 00:00:00-05:00,10.411514255640318,10.670125925283639,10.401936045653528,10.650969505310059,56463200,0.0,0.0
1997-11-26 00:00:00-05:00,10.65096916552411,10.871267988192326,10.593499907436751,10.847322463989258,63053600,0.0,0.0
1997-11-28 00:00:00-05:00,10.823374788668469,10.90000045088913,10.813796580890886,10.842531204223633,17392800,0.0,0.0
1997-12-01 00:00:00-05:00,10.876052712212951,11.034093108295306,10.852107197655018,11.019725799560547,49006400,0.0,0.0
1997-12-02 00:00:00-05:00,11.000570792514955,11.101141966499636,10.880843204437953,10.899999618530273,50167200,0.0,0.0
1997-12-03 00:00:00-05:00,10.856898787315153,11.115510403775241,10.804218643221432,11.086775779724121,57712000,0.0,0.0
1997-12-04 00:00:00-05:00,11.09156308640309,11.17776694458757,10.899998957104245,10.923944473266602,62630400,0.0,0.0
1997-12-05 00:00:00-05:00,10.890425818664017,11.091568248032482,10.890425818664017,10.96705150604248,48136000,0.0,0.0
1997-12-08 00:00:00-05:00,10.995789350863703,11.235244693870317,10.967054709702909,11.196931838989258,49952800,0.0,0.0
1997-12-09 00:00:00-05:00,11.110722676868198,11.13945730448079,10.995784166417838,11.058042526245117,51782400,0.0,0.0
1997-12-10 00:00:00-05:00,10.899999618530273,10.976625274899554,10.80421754806867,10.899999618530273,66434400,0.0,0.0
1997-12-11 00:00:00-05:00,10.756329102248289,10.804220149008076,10.641390590024798,10.655757904052734,70189600,0.0,0.0
1997-12-12 00:00:00-05:00,10.555187078890897,10.612656337033679,10.421092143224406,10.478561401367188,54308000,0.0,0.0
1997-12-15 00:00:00-05:00,10.45461435160361,10.497716288921263,10.191213623551297,10.430668830871582,84305600,0.0,0.0
1997-12-16 00:00:00-05:00,10.411513565577819,10.756329102248289,10.344466100114115,10.655757904052734,65401600,0.0,0.0
1997-12-17 00:00:00-05:00,10.718014998370052,10.756327831250731,10.382777710664106,10.392355918884277,51472000,0.0,0.0
1997-12-18 00:00:00-05:00,10.306151272574263,10.325307687579048,9.990070424995313,10.028383255004883,98774400,0.0,0.0
1997-12-19 00:00:00-05:00,9.865555515446786,9.975704921687212,9.67399133068083,9.860766410827637,138065600,0.0,0.0
1997-12-22 00:00:00-05:00,9.894290128092129,9.961337592658095,9.645256688275676,9.731460571289062,59063200,0.0,0.0
1997-12-23 00:00:00-05:00,9.736251298495336,9.82724371121383,9.424958880930223,9.448904991149902,67195200,0.0,0.0
1997-12-24 00:00:00-05:00,9.482429976595602,9.492008188693173,9.04183222010732,9.113669395446777,88411200,0.0,0.0
1997-12-26 00:00:00-05:00,9.10887416993609,9.252547264099121,9.099295963658555,9.252547264099121,32388800,0.0,0.0
1997-12-29 00:00:00-05:00,9.377066394581057,9.712303701843913,9.357909977023178,9.678780555725098,67815200,0.0,0.0
1997-12-30 00:00:00-05:00,9.6883643170025,10.037968553187978,9.673996410992231,9.980499267578125,77864800,0.0,0.0
1997-12-31 00:00:00-05:00,10.037965542112605,10.076278387693188,9.884714159790276,9.903870582580566,46147200,0.0,0.0
1998-01-02 00:00:00-05:00,9.932602163265727,10.076275290024633,9.923023954815132,10.047540664672852,39748000,0.0,0.0
1998-01-05 00:00:00-05:00,10.057115874834508,10.239101781141038,9.798504323767336,9.990068435668945,80377600,0.0,0.0
1998-01-06 00:00:00-05:00,9.94218037171632,10.191213791431759,9.903867537913946,10.047540664672852,67834400,0.0,0.0
1998-01-07 00:00:00-05:00,9.951760964179694,10.052332177003455,9.769774960022415,9.927815437316895,61492800,0.0,0.0
1998-01-08 00:00:00-05:00,9.855975929347947,10.124165750554695,9.76977205824578,9.999649047851562,77619200,0.0,0.0
1998-01-09 00:00:00-05:00,9.966126697269951,10.076276103342613,9.645256688275676,9.731460571289062,87534400,0.0,0.0
1998-01-12 00:00:00-05:00,9.54947220404636,9.961335097500717,9.53031579039732,9.923022270202637,78393600,0.0,0.0
1998-01-13 00:00:00-05:00,9.923021303896872,10.133741833516304,9.817661039087156,10.124163627624512,66945600,0.0,0.0
1998-01-14 00:00:00-05:00,10.124166332277602,10.152900957629383,9.903867537913946,10.047540664672852,54774400,0.0,0.0
1998-01-15 00:00:00-05:00,9.990073241430688,10.191215655687682,9.951760400619833,10.138535499572754,50622400,0.0,0.0
1998-01-16 00:00:00-05:00,10.143324780596382,10.373201829448425,10.138535675411964,10.36362361907959,72943200,0.0,0.0
1998-01-20 00:00:00-05:00,10.277413812408101,10.574338162999574,10.267835607550312,10.55997085571289,64956000,0.0,0.0
1998-01-21 00:00:00-05:00,10.516872365979383,10.607865341823468,10.392355662192742,10.497715950012207,85567200,0.0,0.0
1998-01-22 00:00:00-05:00,10.38756914413975,10.718017401837143,10.36841272340367,10.622235298156738,159139200,0.0,0.0
1998-01-23 00:00:00-05:00,10.631813934008855,10.684494093141332,10.474970732955347,10.593501091003418,63312000,0.0,0.0
1998-01-26 00:00:00-05:00,10.718011719839915,10.87126300448463,10.60905963466281,10.861684799194336,74277600,0.0,0.0
1998-01-27 00:00:00-05:00,10.909579944980079,11.177769794373795,10.847321587085109,11.125089645385742,97540800,0.0,0.0
1998-01-28 00:00:00-05:00,11.20650522660889,11.455538676089088,11.149035969036536,11.41722583770752,79387200,0.0,0.0
1998-01-29 00:00:00-05:00,11.412431831504602,11.503424783581224,11.302282468464483,11.35975170135498,73571200,0.0,0.0
1998-01-30 00:00:00-05:00,11.388490998899782,11.493851302506087,11.31186532354974,11.43159294128418,50071200,0.0,0.0
1998-02-02 00:00:00-05:00,11.627944960143894,11.886556586110851,11.532162876452428,11.867400169372559,98397600,0.0,0.0
1998-02-03 00:00:00-05:00,11.886554844205438,11.963180499929567,11.78598367106752,11.944024085998535,61374400,0.0,0.0
1998-02-04 00:00:00-05:00,11.944023057824353,12.106852562221317,11.881764717907867,12.015859603881836,61940800,0.0,0.0
1998-02-05 00:00:00-05:00,12.116438770179151,12.164329832511875,11.857827033582442,11.910507202148438,67014400,0.0,0.0
1998-02-06 00:00:00-05:00,11.90571163011634,12.126010397206183,11.886555215586787,12.116432189941406,50070400,0.0,0.0
1998-02-09 00:00:00-05:00,12.164326199480364,12.173904409086255,11.924870959333113,12.044598579406738,54681600,0.0,0.0
1998-02-10 00:00:00-05:00,12.049383510787221,12.221791223978137,12.011070685633685,12.202634811401367,48099200,0.0,0.0
1998-02-11 00:00:00-05:00,12.212222287188915,12.264902461761102,12.035025336355194,12.178698539733887,76460000,0.0,0.0
1998-02-12 00:00:00-05:00,12.111644613836694,12.17869207314619,11.987127903690489,12.164324760437012,76658400,0.0,0.0
1998-02-13 00:00:00-05:00,12.154748276301794,12.164326486133394,12.058966177985782,12.068544387817383,42203200,0.0,0.0
1998-02-17 00:00:00-05:00,12.145171068940568,12.145171068940568,11.790777275919432,11.829090118408203,85673600,0.0,0.0
1998-02-18 00:00:00-05:00,11.848243713378906,11.95360400509044,11.78119625501702,11.848243713378906,76608800,0.0,0.0
1998-02-19 00:00:00-05:00,11.91529121121829,11.95839314887945,11.819509127526825,11.867400169372559,73773600,0.0,0.0
1998-02-20 00:00:00-05:00,11.91529220654828,11.934448624886782,11.714149813994009,11.886557579040527,86092000,0.0,0.0
1998-02-23 00:00:00-05:00,12.403778777918443,12.518717268524638,12.16432358915554,12.509139060974121,120803600,0.0,2.0
1998-02-24 00:00:00-05:00,12.777327102068897,13.016782257654896,12.547450152706338,12.585762977600098,118302000,0.0,0.0
1998-02-25 00:00:00-05:00,12.7869104865371,13.026365739093974,12.729441225923448,13.0167875289917,94944400,0.0,0.0
1998-02-26 00:00:00-05:00,13.102991104125977,13.131725733740288,12.940161536311546,13.102991104125977,61388000,0.0,0.0
1998-02-27 00:00:00-05:00,13.112563317504254,13.179610755942917,12.959312029644453,12.988046646118164,47532400,0.0,0.0
1998-03-02 00:00:00-05:00,13.16045823494295,13.16045823494295,12.729438860436087,12.767751693725586,50093600,0.0,0.0
1998-03-03 00:00:00-05:00,12.662390368929982,12.959314802694603,12.652812161389187,12.949736595153809,50753600,0.0,0.0
1998-03-04 00:00:00-05:00,12.633658372188213,12.844378981883542,12.49956343874573,12.614501953125,71513600,0.0,0.0
1998-03-05 00:00:00-05:00,12.14516714008221,12.480404403412555,12.14516714008221,12.269683837890625,92255600,0.0,0.0
1998-03-06 00:00:00-05:00,12.307996134023293,12.681546211242676,12.298417926915103,12.681546211242676,51404800,0.0,0.0
1998-03-09 00:00:00-05:00,12.64323599627779,12.64323599627779,12.183481960049507,12.19784927368164,52256000,0.0,0.0
1998-03-10 00:00:00-05:00,12.442091567384685,12.489982604980469,12.250527417001548,12.489982604980469,47406400,0.0,0.0
1998-03-11 00:00:00-05:00,12.566609448374564,12.566609448374564,12.221793945217945,12.365467071533203,39838800,0.0,0.0
1998-03-12 00:00:00-05:00,12.643232127182356,12.662388539496268,12.384620560944535,12.547450065612793,47962000,0.0,0.0
1998-03-13 00:00:00-05:00,12.633659822264283,12.719863717943113,12.499564873430545,12.6240816116333,32542400,0.0,0.0
1998-03-16 00:00:00-05:00,12.633654923700703,12.681545958286378,12.470825406109414,12.566607475280762,27979600,0.0,0.0
1998-03-17 00:00:00-05:00,12.518716852920795,12.518716852920795,12.212214221479734,12.317574501037598,53842400,0.0,0.0
1998-03-18 00:00:00-05:00,12.269688582201617,12.53787849656668,12.240953948519646,12.528300285339355,33887600,0.0,0.0
1998-03-19 00:00:00-05:00,12.489981819943683,12.614498509866435,12.451668992275144,12.566607475280762,30299200,0.0,0.0
1998-03-20 00:00:00-05:00,12.585766218927091,12.719861140589936,12.336732792981806,12.537875175476074,56310000,0.0,0.0
1998-03-23 00:00:00-05:00,12.442087705018091,12.968888955038103,12.422931295926455,12.853950500488281,55050000,0.0,0.0
1998-03-24 00:00:00-05:00,12.9018490077644,13.035943949196248,12.7869104865371,13.0167875289917,32281600,0.0,0.0
1998-03-25 00:00:00-05:00,13.869241584278512,13.936289022876545,13.37117489755028,13.61063003540039,124244800,0.0,0.0
1998-03-26 00:00:00-05:00,13.562746934107276,13.725576523005456,13.409495556320753,13.524434089660645,45441200,0.0,0.0
1998-03-27 00:00:00-05:00,13.696841284049363,13.696841284049363,13.419073174093118,13.457386016845703,38924000,0.0,0.0
1998-03-30 00:00:00-05:00,13.495701759354647,13.581905674070184,13.352028568162085,13.476545333862305,27463200,0.0,0.0
1998-03-31 00:00:00-05:00,13.581900857680338,13.754308625972472,13.56274443898121,13.715995788574219,38177200,0.0,0.0
1998-04-01 00:00:00-05:00,13.76389088571319,13.888407643899878,13.562748430180847,13.85009479522705,36835600,0.0,0.0
1998-04-02 00:00:00-05:00,13.897985618298875,14.089549858385697,13.773468862242442,13.993767738342285,41414800,0.0,0.0
1998-04-03 00:00:00-05:00,14.099124252155264,14.2619538121326,14.02249857687181,14.252375602722168,40987600,0.0,0.0
1998-04-06 00:00:00-04:00,14.194900006366488,14.194900006366488,13.648942313813931,13.783037185668945,74232000,0.0,0.0
1998-04-07 00:00:00-04:00,13.687264378227955,13.888406821854817,13.294557702575508,13.371183395385742,62630800,0.0,0.0
1998-04-08 00:00:00-04:00,13.294551157733544,13.63936660562865,13.275394743961593,13.629788398742676,36793200,0.0,0.0
1998-04-09 00:00:00-04:00,13.476539465148798,13.735151096676173,13.409492005123182,13.639369010925293,33619200,0.0,0.0
1998-04-13 00:00:00-04:00,13.6106333127311,13.639367936192178,13.29455245465923,13.58189868927002,33156400,0.0,0.0
1998-04-14 00:00:00-04:00,13.591476358204766,13.7255712623731,13.409490416833453,13.553163528442383,28476800,0.0,0.0
1998-04-15 00:00:00-04:00,13.67769001805505,14.003349304199219,13.620220732264903,14.003349304199219,40498400,0.0,0.0
1998-04-16 00:00:00-04:00,13.850089012723272,14.108700633292795,13.821354388215548,14.051231384277344,39695600,0.0,0.0
1998-04-17 00:00:00-04:00,14.022497371223274,14.137435874266087,13.840511408072153,14.118279457092285,37402800,0.0,0.0
1998-04-20 00:00:00-04:00,14.156594911371227,14.558879746471087,14.127860280292666,14.501410484313965,45535200,0.0,0.0
1998-04-21 00:00:00-04:00,14.510990668662453,14.55888172697487,14.271535377100365,14.539725303649902,51938400,0.0,0.0
1998-04-22 00:00:00-04:00,14.71213135074273,15.191041876483053,14.654662087653891,15.152729034423828,80154000,0.0,0.0
1998-04-23 00:00:00-04:00,14.903693320259215,14.92284973840865,14.42717741879206,14.48225212097168,64215200,0.0,0.0
1998-04-24 00:00:00-04:00,14.329000046004111,14.520564217742134,14.079966622744681,14.118279457092285,51436000,0.0,0.0
1998-04-27 00:00:00-04:00,13.71598988569319,13.87403027194594,13.56273860205416,13.840506553649902,58752000,0.0,0.0
1998-04-28 00:00:00-04:00,14.118278740841756,14.137435157043711,13.641762887818095,13.773463249206543,56668000,0.0,0.0
1998-04-29 00:00:00-04:00,13.802201867762193,14.02250071783751,13.735154391652314,13.86924934387207,50061600,0.0,0.0
1998-04-30 00:00:00-04:00,14.022498677077802,14.041655096035559,13.744730602190332,13.81177806854248,54473600,0.0,0.0
1998-05-01 00:00:00-04:00,13.821356128948004,13.869247175825857,13.505275219554184,13.735152244567871,35996000,0.0,0.0
1998-05-04 00:00:00-04:00,13.66810382453155,13.773464120305794,13.476539650396559,13.495696067810059,37899600,0.0,0.0
1998-05-05 00:00:00-04:00,13.42864803439192,13.725572491643096,13.332865951407669,13.44780445098877,50828000,0.0,0.0
1998-05-06 00:00:00-04:00,13.40948924659475,13.40948924659475,13.179612288081698,13.237081527709961,48110800,0.0,0.0
1998-05-07 00:00:00-04:00,13.208348803970589,13.217927011950264,12.748594820946233,12.777329444885254,78022000,0.0,0.0
1998-05-08 00:00:00-04:00,12.547455911386116,13.198774233503869,12.547455911386116,13.141304969787598,96274800,0.0,0.0
1998-05-11 00:00:00-04:00,13.198773807163407,13.208352017473395,12.882692866933805,12.91142749786377,51474400,0.0,0.0
1998-05-12 00:00:00-04:00,12.758169579036387,13.141297794623066,12.758169579036387,13.131719589233398,64147200,0.0,0.0
1998-05-13 00:00:00-04:00,13.591477800666816,13.601056009123944,13.256240504667282,13.323287963867188,80680400,0.0,0.0
1998-05-14 00:00:00-04:00,13.160456261329891,13.945869225979855,13.150878054443917,13.629788398742676,94774400,0.0,0.0
1998-05-15 00:00:00-04:00,13.811773538756086,13.821351745093642,13.601052999329848,13.706413269042969,48150800,0.0,0.0
1998-05-18 00:00:00-04:00,12.949741310889772,13.25624406381024,12.949741310889772,13.189196586608887,80395600,0.0,0.0
1998-05-19 00:00:00-04:00,13.15087960290082,13.323287347148609,13.112566770845756,13.256239891052246,52234400,0.0,0.0
1998-05-20 00:00:00-04:00,13.198774233503869,13.313712760936415,13.083835706071325,13.141304969787598,35698800,0.0,0.0
1998-05-21 00:00:00-04:00,13.150877668267565,13.39033283338533,13.102986635244013,13.237081527709961,36680000,0.0,0.0
1998-05-22 00:00:00-04:00,13.275399382920748,13.294555803386723,13.093413388493985,13.112569808959961,36129200,0.0,0.0
1998-05-26 00:00:00-04:00,13.074253973939493,13.208348886492718,12.796485940793525,12.815642356872559,44473600,0.0,0.0
1998-05-27 00:00:00-04:00,12.700705510239269,13.19877239299375,12.700705510239269,13.17961597442627,58574400,0.0,0.0
1998-05-28 00:00:00-04:00,13.141307493813395,13.237089618403871,13.03594715676387,13.227511405944824,30746800,0.0,0.0
1998-05-29 00:00:00-04:00,13.237080497432475,13.2562369091509,12.988047145092935,12.997625350952148,34091200,0.0,0.0
1998-06-01 00:00:00-04:00,12.853954273907107,12.966498210358974,12.739015785615836,12.834797859191895,42436800,0.0,0.0
1998-06-02 00:00:00-04:00,12.882692277082922,13.170038573226037,12.853957647468611,13.102991104125977,38570800,0.0,0.0
1998-06-03 00:00:00-04:00,13.160458555567962,13.246662432569499,12.892268716007624,12.921003341674805,36010800,0.0,0.0
1998-06-04 00:00:00-04:00,12.978475943976065,13.198774797637652,12.815646356487067,13.189196586608887,33717600,0.0,0.0
1998-06-05 00:00:00-04:00,13.160459630385688,13.256241723765497,12.988051862302033,13.217928886413574,34431600,0.0,0.0
1998-06-08 00:00:00-04:00,13.122141383843733,13.227501643130068,13.026359329947063,13.131719589233398,18886400,0.0,0.0
1998-06-09 00:00:00-04:00,13.074256451285665,13.419072006044846,13.064678241431242,13.342446327209473,35690400,0.0,0.0
1998-06-10 00:00:00-04:00,13.27539806726367,13.54358792720839,13.16045955585879,13.17961597442627,33290400,0.0,0.0
1998-06-11 00:00:00-04:00,13.246664680229438,13.352024992219695,13.04552226642986,13.074256896972656,41271200,0.0,0.0
1998-06-12 00:00:00-04:00,13.007210021116295,13.198774233503869,12.873115072444993,13.141304969787598,41323600,0.0,0.0
1998-06-15 00:00:00-04:00,12.978471211520109,13.38075592803955,12.959314796447753,13.170035362243652,42846000,0.0,0.0
1998-06-16 00:00:00-04:00,13.22750538745079,13.78304145730752,13.102988682138074,13.773463249206543,61138400,0.0,0.0
1998-06-17 00:00:00-04:00,13.783045127282179,14.156595342684545,13.75431049532815,13.955452919006348,76147600,0.0,0.0
1998-06-18 00:00:00-04:00,13.917128713920233,14.060801756390159,13.850081294100933,13.974597930908203,39228400,0.0,0.0
1998-06-19 00:00:00-04:00,14.233218272999174,14.520564536922441,14.175749020214521,14.510986328125,91226800,0.0,0.0
1998-06-22 00:00:00-04:00,14.520565821777662,14.702551805032131,14.357736257813137,14.683395385742188,48969600,0.0,0.0
1998-06-23 00:00:00-04:00,14.683393590207727,15.45922847657878,14.597189713944276,15.440072059631348,124675200,0.0,0.0
1998-06-24 00:00:00-04:00,15.583745068066742,16.110546530109563,15.315555232844941,16.081811904907227,105724800,0.0,0.0
1998-06-25 00:00:00-04:00,16.225477962787338,16.37872923044058,15.535847258347733,15.564581871032715,88969600,0.0,0.0
1998-06-26 00:00:00-04:00,15.669950657587147,16.03392261662646,15.631637819793536,16.00518798828125,55680400,0.0,0.0
1998-06-29 00:00:00-04:00,16.168016550220536,16.503253860207337,16.12970371479347,16.464941024780273,65906000,0.0,0.0
1998-06-30 00:00:00-04:00,16.129701678178165,16.637346683488996,16.033919601704422,16.608612060546875,77010000,0.0,0.0
1998-07-01 00:00:00-04:00,16.72354897417341,16.876800282069617,16.426624565124513,16.76186180114746,53470400,0.0,0.0
1998-07-02 00:00:00-04:00,16.67566398029283,16.72355503135628,16.417052304550207,16.436208724975586,27321200,0.0,0.0
1998-07-06 00:00:00-04:00,16.378734422766644,16.560720360797387,16.148857448412027,16.52240753173828,35307600,0.0,0.0
1998-07-07 00:00:00-04:00,16.522410430864024,16.63734893820917,16.32126804301003,16.541566848754883,32422800,0.0,0.0
1998-07-08 00:00:00-04:00,16.57030721844531,16.876810010925222,16.35958654861537,16.838497161865234,41553600,0.0,0.0
1998-07-09 00:00:00-04:00,16.857649141603762,17.164151853269285,16.81933630264557,17.010900497436523,43690000,0.0,0.0
1998-07-10 00:00:00-04:00,17.030060821314137,17.355720027121045,16.83849658260419,17.346141815185547,45396800,0.0,0.0
1998-07-13 00:00:00-04:00,17.489811456691452,18.121973316571868,17.413185776705948,18.016613006591797,69223200,0.0,0.0
1998-07-14 00:00:00-04:00,18.121964777999683,18.19859042188129,17.70052373665085,17.853775024414062,56972400,0.0,0.0
1998-07-15 00:00:00-04:00,17.777146864495975,18.083649396642457,17.71967763971851,17.98786735534668,48690000,0.0,0.0
1998-07-16 00:00:00-04:00,18.093227600772035,18.217744254456544,17.87292890579175,17.98786735534668,65125200,0.0,0.0
1998-07-17 00:00:00-04:00,18.007035854321405,18.33269501338892,17.767580590301176,18.07408332824707,83108400,0.0,0.0
1998-07-20 00:00:00-04:00,18.11239253455757,18.313534915956676,17.901671944520412,17.93040657043457,45794800,0.0,0.0
1998-07-21 00:00:00-04:00,17.911251279455804,18.236910393627728,17.240776632631253,17.288667678833008,74605200,0.0,0.0
1998-07-22 00:00:00-04:00,17.16414980510573,17.96871932722006,17.144993387912532,17.892093658447266,71654400,0.0,0.0
1998-07-23 00:00:00-04:00,17.825048926657278,18.007034917848298,17.31740379333496,17.31740379333496,51029600,0.0,0.0
1998-07-24 00:00:00-04:00,17.432341117377074,17.71968739953164,17.24077692927403,17.441919326782227,60366400,0.0,0.0
1998-07-27 00:00:00-04:00,17.336557559844515,17.892093658447266,16.963007424577146,17.892093658447266,58998000,0.0,0.0
1998-07-28 00:00:00-04:00,17.77715962501305,17.911254579081035,17.164154120702253,17.20246696472168,78378400,0.0,0.0
1998-07-29 00:00:00-04:00,17.3557174182894,17.508968786221317,16.86722868300642,16.963010787963867,59738000,0.0,0.0
1998-07-30 00:00:00-04:00,17.1545757577439,17.413187452584257,16.972589750263644,17.38445281982422,72746400,0.0,0.0
1998-07-31 00:00:00-04:00,17.30782810946362,17.396426565474986,16.848073959350586,16.848073959350586,53705200,0.0,0.0
1998-08-03 00:00:00-04:00,16.723549133212835,16.991738924581654,16.455359341844016,16.618188858032227,73566400,0.0,0.0
1998-08-04 00:00:00-04:00,16.64691664043226,16.800167886834394,15.96686423452277,16.014755249023438,91412000,0.0,0.0
1998-08-05 00:00:00-04:00,15.957295000088864,16.28295408172333,15.555010252187463,15.986029624938965,120208800,0.0,0.0
1998-08-06 00:00:00-04:00,15.899826072112859,16.388314704448856,15.880669655158506,16.37873649597168,68308000,0.0,0.0
1998-08-07 00:00:00-04:00,16.464943926337195,16.474522136881895,16.100971925638643,16.225488662719727,54972400,0.0,0.0
1998-08-10 00:00:00-04:00,16.215908596146114,16.292534271733338,16.00518798828125,16.00518798828125,46763200,0.0,0.0
1998-08-11 00:00:00-04:00,15.7657353023748,15.995612366321943,15.631640348405636,15.85193920135498,60976400,0.0,0.0
1998-08-12 00:00:00-04:00,15.986032700410986,16.12012764217597,15.784890287763515,16.100971221923828,53760000,0.0,0.0
1998-08-13 00:00:00-04:00,15.957292970805302,16.24463918276458,15.899823728413446,15.928558349609375,51193200,0.0,0.0
